Ventas reales,Ventas predichas
226.0179062,227.81665045608466
226.7274918,227.7264709781382
226.7540305,227.80383168585522
227.315652,227.83780495397133
228.7836731,227.82945354340805
229.1419119,224.25191755555778
229.952856,227.72290608792818
230.2508027,227.78193831194625
230.3210909,234.89342001452485
231.1410974,231.33375308233082
231.2683509,227.70263574352253
231.6574682,231.31870701941074
231.6576938,227.7530868729417
231.7642637,227.75217634910177
232.2711591,231.34428983031634
232.2761831,231.39193432465592
232.3602699,227.80296647668894
232.4095312,234.9341377319547
233.0154686,227.70551024648935
233.5142029,231.27512987735972
233.6303792,227.76541230977406
233.9894064,231.36116910245323
234.1596648,231.3848969896476
235.79587,238.47061648836964
236.0814972,234.91270683404272
236.1587125,234.89299577056573
236.3068542,238.52719931242456
236.411755,234.92342783254622
236.891033,234.93349607072057
237.6481109,241.97140743658878
237.7721637,242.0437509372291
237.9890855,238.41146995043744
238.4197656,238.44522033245582
240.1918751,242.02636043795533
240.3518467,238.47167534089436
240.4988996,234.89832772334995
241.2374276,242.02938110077434
241.6568055,238.45545740160773
242.036584,242.0169013268774
242.827857,242.07593296454573
243.3430795,242.05934388684778
243.5681539,241.9972779554899
243.8078034,245.63281822732878
244.1818392,245.6005732506978
244.4055513,242.09925258907836
244.4277846,242.12100664720805
245.6391876,241.93984752565575
245.7603942,245.5993365442207
245.8037354,245.61180270673134
246.9671859,245.55403856054102
247.6436233,245.61828196923616
247.9036965,249.19682076336593
247.9725884,249.1505279272141
249.4106969,249.16141394643574
249.6328332,256.25449228393455
249.8114662,249.15596098843585
250.2521525,249.14030847402958
250.3608641,252.72658697912638
250.9404408,252.7992053519479
251.1300326,249.1751942705015
251.403637,249.22050745417235
252.0764263,252.72237857529763
253.4622592,252.77792540207102
253.7082243,256.317906423323
253.9861099,252.76806395460213
254.4566617,256.30291596011546
255.4199022,256.29518289300063
255.6630187,256.238211696936
255.7971209,252.74878770720034
256.3737002,256.2717188874755
256.4252258,259.8609125593602
257.1158759,256.2509096545675
258.0288425,256.3084778458384
259.695649,256.3036973640664
259.992715,256.24381325374554
260.0628572,259.9149513098453
260.1410479,259.861147389361
260.2383199,259.7842675943878
260.4652558,263.3729902923135
261.0908818,259.8398994879251
261.9314465,263.3894453519344
262.0124404,263.3706432468119
262.5100901,259.8686634478363
262.6417301,259.8963250428024
262.8661923,259.8821055956663
263.3750447,266.9556468595512
263.7014999,259.88222722564376
263.8075933,267.03673020085455
264.2218327,259.77810609634827
264.9989865,266.98764835912766
265.1394241,263.39540064035435
265.8966362,259.81154333938787
266.4656814,266.95089997871906
266.4905429,263.44417795005864
266.5079866,267.04148838075287
266.757198,263.32823202265826
266.9421863,270.4883333723131
267.235998,266.9438805548696
268.4892435,266.9544123094249
268.5657321,266.86933788278844
269.0373261,270.4934594814638
269.5301133,266.94843543047233
269.5336088,266.9387030157127
269.8695308,266.9785676478222
270.0653225,274.05437772886364
270.3425712,270.5397950265634
271.1326152,270.5443308768873
271.3634202,274.08048116266787
271.690631,274.1315070671218
272.0442444,274.06213479149943
272.2501078,266.9881313475643
272.4063387,274.10615797294633
272.5494985,274.1088766683171
272.7812221,274.1232231648681
272.7931535,277.59390815185793
273.0425221,270.54417839288305
273.6113122,277.6051507753012
273.7988825,274.1560305375641
273.9603772,273.9999758304752
273.9691943,270.54134260898314
274.1199892,274.06324842515187
274.793308,277.6473291287806
274.9018024,277.6905953311334
275.0988049,277.692237372701
275.9579113,274.0126686134532
276.1736609,274.13919394352615
277.0940713,277.6703968506992
277.2413366,277.66192206240487
277.3375508,277.53265449554266
277.621554,274.1111609619223
277.7072998,277.64406350331114
277.7194554,274.1147963859246
277.9127111,281.2460906488809
277.9778975,281.27665702549126
278.955153,277.67071416966814
279.1802705,284.6854596138065
279.6918286,281.14841914499254
279.7655483,274.04698956554034
280.1919658,277.6121175105146
280.2136399,284.7952308644611
280.469538,281.2399846307725
280.5497002,274.062112444792
280.8316239,277.6934089868001
281.3554191,281.15039480207247
281.5342766,281.23290670349957
281.5789422,281.2495370526831
281.5928898,281.2781114678777
281.6446174,284.68042893050944
282.0505985,277.69864947843826
282.5999619,284.77291911584985
282.8596166,284.7856658157379
283.1115459,281.2031037243806
283.2811538,284.7438272183387
283.290895,281.14767247738956
284.0248239,284.7456774898142
284.0579455,284.7947719166786
284.9089972,284.79639991022685
285.3921433,291.8941438563727
285.761592,281.2601892047634
286.823796,288.38705394133757
286.9573333,284.75869164064954
287.2446931,295.4448102803527
287.583199,281.230493088948
287.7861637,291.9056277952888
288.1780625,284.7670483983064
288.5305831,291.9545094648996
288.6613241,291.93736256852526
289.0364803,288.37228297423974
289.1757587,288.3618277441092
289.6405858,288.246976085242
290.3717146,288.3190611410899
290.437967,291.91825329729704
290.4388997,288.3485039928476
290.7775735,288.307234824009
291.1947002,291.8387513821822
291.3194908,291.8578934452356
291.3337296,288.3223689649503
291.5637059,291.84241159387
291.8371949,291.95317828879723
292.5631693,295.4475730007731
292.7546803,291.9454429211919
293.8381677,295.46976353281195
295.5055495,295.41650108247836
295.518075,291.85728569288364
295.7135652,299.0309703192867
296.6386935,295.4484020371584
298.8823429,299.0406382809772
300.5678307,299.03552777786655
300.9241889,298.9582515733736
301.4931202,298.942475456066
301.7448669,302.5557481811407
302.0600166,302.58582035370955
302.1601492,306.1431934975475
303.0409934,309.6815215549408
303.0606747,302.60480384229703
303.2976855,302.6224383021535
303.3188357,306.1744120376249
303.397391,302.6453535215853
303.5941572,309.68407142044873
303.7166426,306.1917375086997
304.3024959,302.609820371021
304.4568708,302.6247907574518
304.7199358,306.10504317802287
304.9511132,306.150999384995
305.1819706,298.99536118693777
305.3832807,302.65068953855763
305.7135791,309.672026000246
305.7394717,302.53380977134816
306.0907006,306.1215718917313
306.6991275,306.1789491769601
306.9010938,309.71908541339127
307.3095443,302.5640152161158
307.8933318,306.14316243597625
307.9893433,309.68247720171007
308.3930492,306.10109573739527
309.2043274,306.15769622050095
309.7449531,306.14753086892176
310.4725062,316.8150828025494
310.9883193,309.67914590077453
311.6614353,313.269922203481
311.6825535,313.2040019637875
311.9081452,313.19556167275226
311.9119717,313.2531305963547
312.1429635,313.31406673971117
312.1486992,309.72138030562036
312.2336302,313.200434601027
312.5706663,320.4102891340838
312.5797894,313.24648954135165
313.2604593,313.2527342533726
313.3414466,313.1477200362767
313.6573391,313.26252543800746
314.1227914,309.76076483820907
314.5549903,316.8056869769772
314.8117249,320.3926570822783
314.8714995,313.19483312545543
315.1792046,320.40354029596915
315.2344468,316.81609000136865
315.3768673,313.302240469856
315.9003207,316.8241424405427
316.2697588,316.82021813796536
316.5734832,316.83606958215324
318.2708476,316.85646158001924
318.5450016,320.38307862335506
320.1736388,313.3198796044582
320.4051437,316.7899047442395
320.6784079,320.32626221359607
321.0466894,313.261660205051
321.266614,320.39138936092473
321.3230185,316.9143471258772
322.0002384,320.4120960898648
322.4667969,320.40822245544484
322.4697556,320.3968123263117
322.591039,320.37036229741665
322.6677652,324.0064429968518
323.0028062,320.3044475236658
323.8554048,320.396699878665
324.0477099,323.9824820114542
324.2025999,324.0193447222118
324.3931698,320.34001560858337
324.6273336,323.90886241386823
325.0568639,327.47740665504006
326.096435,327.4500781891211
326.2694128,334.6250853068317
326.6822053,327.4577863058391
326.9481964,327.4862053379251
327.304958,323.9203554940547
327.3869317,323.9076233422792
327.5925024,327.45545508685194
328.5020583,327.51949108384787
328.6740039,331.0448314051029
328.8750721,327.49338581982585
328.955878,327.5373919744281
329.1478082,331.1281325712555
329.5311298,327.4988944764878
331.0361116,331.0590438516502
331.6478588,331.1258000074585
333.0185055,327.4665356795194
334.0892379,334.6564431652841
334.2548231,327.5087149701939
334.5425852,331.05309367977856
334.6459156,334.6457910445768
334.8717431,331.0449807906465
335.2090696,331.04221660742616
335.3014311,338.0859790762185
336.004897,334.64861244713234
336.1680912,334.6123442532155
336.3336192,334.63164073439486
336.4166364,338.09246049789954
336.6023006,334.6544197436741
336.6476274,334.62841544250216
336.7465414,334.560746732331
337.1550219,338.20273020671465
337.8234552,338.2073200364111
338.7265651,338.19527915434423
339.190205,334.6637572060502
339.2103946,341.8270712774678
339.2135318,341.7523696029923
339.3760653,338.1829858425491
340.1997788,341.7158872892782
342.131861,345.31986375590157
342.1968478,338.2288835187804
342.5758538,348.8736024694705
342.6522282,348.92592371992214
342.952628,341.7182620195054
343.302666,341.77750935233826
344.0900697,341.76679975751455
344.2288883,345.3154977378111
344.687169,345.26232619315306
345.5559312,348.8793215586293
345.5940721,348.81890858013423
345.9467083,345.3571341078332
346.9400122,341.7240638500728
347.1460055,345.33496207063206
347.1633989,348.83547806727285
347.693601,352.38394325205894
347.8305464,348.8367894197007
347.9878618,348.9280267061642
348.1096475,345.3380717868853
348.4529616,345.3061967079265
349.0483366,352.4149105868444
349.0851437,348.86664738514366
349.2786694,345.28696455186633
349.6290275,345.36390895816993
350.8437408,356.0155945856679
351.0535774,348.8756499985596
351.0736614,352.4301587668536
351.4266721,348.82762129258737
351.5295188,352.42193697927456
351.6684932,352.41433844338565
351.7904738,345.30396473485325
352.0316527,355.9532017909694
352.3803252,348.9260598305963
352.4450349,352.40739755384885
352.8213765,352.39060915600334
352.9301142,352.3595910651405
353.0032234,352.4809506986539
353.1287078,356.01654305562715
353.6186338,355.95554988941115
353.7459182,356.00391526775996
353.7470106,355.9808714130149
353.8381927,356.0397961212134
354.6804507,355.91893642420365
354.7647676,356.0208970960629
355.3297239,355.980571797699
355.4113311,356.04898583215123
355.8934821,355.99914741750257
357.1050913,352.3882645541405
357.7881952,356.0020782085282
358.8975626,356.0289451601308
364.0797515,355.98634152635253
